nombre,sector,precio,area,habitaciones,banos,parqueadero,fecha
Oportunidad Casa en Venta Conjunto Los Jazmines,"Conocoto, Quito",75.000,163,3,2,0.0,2021-10-02
Casas Vip Conocoto La Salle,"Conocoto, Quito",66.500,77,3,1,1.0,2021-10-02
Venta Casa La Moya - Conocoto 94.900 Entrega Inmediata,"Conocoto, Quito",94.900,100,3,2,0.0,2021-10-02
Casa de Venta en Tumbaco Sector Hilacril,"Tumbaco, Quito",229.900,339,3,2,2.0,2021-10-02
Venta Casa Rentera Esquinera Pusuqui,"Norte de Quito, Quito",235.000,375,8,4,4.0,2021-10-02
Cumbaya - Dentro de Conjunto Casa de Venta de 135 m²,"Norte de Quito, Quito",185.000,135,3,3,2.0,2021-10-02
Amplia Casa en Venta en Cumbayá Cerca Al Colegio Menor,"Cumbayá, Quito",207.000,193,3,3,2.0,2021-10-02
Casa - Norte de Quito,"Norte de Quito, Quito",185.000,190,3,2,2.0,2021-10-02
Casa Rentera 4 Departamentos 304.74 m² Construidos,"Centro de Quito, Quito",89.700,305,11,5,0.0,2021-10-02
"Vendo Casa Oportunidad Luminosa, Flamante, Cumbayá, Sector Iglesia, Conjunto 9","Cumbayá, Quito",135.000,226,4,3,2.0,2021-10-02
Urbanizacion Exclusiva Casa con Piscina Cubierta 2500 m² Terreno,"Monteserrín, Quito",1.750.000,2500,4,5,6.0,2021-10-02
Cumbaya Hermosa Casa Colegio Terranova,"Cumbayá, Quito",238.888,285,3,3,2.0,2021-10-02
Puembo - Exclusivas Casas Independientes Dentro de Urbanización,"Puembo, Quito",294.500,247,3,3,2.0,2021-10-02
"Cumbayá, La Primavera, Vendo Casa 340 m² Constrc. 300 m² Terreno. 4 Dormit.","Cumbayá, Quito",340.000,340,4,4,3.0,2021-10-02
Casa Comercial en Venta de / 402 m² Jipijapa Diagonal a La Clinica Infes,"Centro Norte, Quito",312.000,420,6,2,4.0,2021-10-02
Casa Venta Urb San Patricio de Ushimana Alangasi,"Los Chillos, Quito",50.000,94,3,2,1.0,2021-10-02
Casa 4 Dorm. Nayon S/e,"Nayón - Tanda, Quito",950.000,894,4baños,3estac.,0.0,2021-10-02
Casas en Construccion 4 Dorm. Piscina Areas Verdes,"Mitad del Mundo, Quito",109.900,175,4,2,2.0,2021-10-02
Se Vende Linda Casa Puertas del Sol - Ciudad Jardin,"Sur de Quito, Quito",120.000,166,4,2,2.0,2021-10-02
Vista Grande - Miravalle Casa 4 Dorm.,"San Isidro - Vista Grande, Quito",480.000,380,4,3,4.0,2021-10-02
Casa Rentera de Venta Sector Solanda,"Sur de Quito, Quito",85.000,205,7,3,0.0,2021-10-02
Re/max Futuro Vende Casa en Conjunto Portal de Campo Alegre,"Monteserrín, Quito",290.000,300,4,4,2.0,2021-10-02
Arrayanes Casa en Urbanización en Venta,"Puembo, Quito",1.850.000,2400,5,5,5.0,2021-10-02
"Marinitas, Calderon, Moderna Casa de Venta.","Calderón, Quito",78.900,127,3,2,2.0,2021-10-02
Casa de Alquiler o Venta Tipo Loft Cumbaya 512 m de $600.000 $2.800,"Nayón - Tanda, Quito",600.000,600,2,3,2.0,2021-10-02
Casa Dentro de Conjunto 3 Dorm Terraza,"Monjas, Quito",83.000,132,3,2,1.0,2021-10-02
Vendo Casa 3 Pisos Norte de Quito 198 m² Habitables,"El Condado, Quito",138.000,218,5,2,4.0,2021-10-02
Se Vende de Oportunidad Casa en Urb 6 de Junio,"Conocoto, Quito",65.000,211,0,0,0.0,2021-10-02
Tumbaco Independiente en Conjunto 3 Dorm con Vestidor y Baño $310.000,"Tumbaco, Quito",310.000,308,3,4,2.0,2021-10-02
Venta Casa 160 m² por Estrenar Conjunto - Conocoto,"Conocoto, Quito",105.000,160,3,3,1.0,2021-10-02
Vendo Casa en Prados de Tanda,"Nayón - Tanda, Quito",565.000,500,5,6,4.0,2021-10-02
Moderna Casa en Venta Cumbayá a Dos Minutos del Colegio Menor,"Cumbayá, Quito",598.000,467,3,3,4.0,2021-10-02
Casa de Una Planta Urbanizacion La Colina,"Sangolqui, Quito",185.000,700,3,3,2.0,2021-10-02
Casa de Venta de 4 Habitaciones Sector San Juan Alto Cumbaya,"Cumbayá, Quito",290.000,450,4,2,4.0,2021-10-02
Vendo Hermosa Casa en Capelo - Valle de Los Chillos Dentro de Urbanización Privada,"Los Chillos, Quito",189.000,500,3,0,0.0,2021-10-02
Oportunidad! Venta de Hermosa y Moderna Casa en San Juan de Cumbaya,"Cumbayá, Quito",260.000,197,3,2,2.0,2021-10-02
Hermosa Casa por Estrenar - Cumbaya,"Cumbayá, Quito",282.000,260,3,4,2.0,2021-10-02
"Hermosa Casa de Venta Dentro de Conjunto, 4 Dorm. - Sector Colegio Menor - Cumbayá","Cumbayá, Quito",239.000,248,4,4,2.0,2021-10-02
Amplia Casa Unifamiliar Al Sur de Quito Sector Solanda,"Sur de Quito, Quito",98.000,291,10,4,0.0,2021-10-02
Casa de Venta Estilo Moderna Dentro de Conjunto,"Tumbaco, Quito",265.000,317,3,3,2.0,2021-10-02
Casa de Venta 235 m² Conocoto Terraza,"Conocoto, Quito",137.000,235,4,3,2.0,2021-10-02
Espectacular Casa en Tumbaco - Conjunto Cerrado Junto Al Chaquiñan,"Tumbaco, Quito",296.900,246,3,3,2.0,2021-10-02
Se Vende Casa de Oportunidad/rmedina,"Sur de Quito, Quito",95.000,500,5,2,4.0,2021-10-02
Venta Casa Esquinera Para Vivienda y Negocio en La Brasil,"Norte de Quito, Quito",275.000,350,1baño,3estac.,0.0,2021-10-02
Re/max Futuro Vende Propiedad Rentera Av Brasil - La Concepción,"La Concepción, Quito",175.000,460,3,2,3.0,2021-10-02
Casa - Tumbaco,"Tumbaco, Quito",175.000,183,3,2,2.0,2021-10-02
Vendo Casa con Piscina - 4 Dorm. - Los Chillos - Sector Capelo,"Los Chillos, Quito",400.000,1100,4,4,7.0,2021-10-02
"Casa Espectacular y Unica, Increible Vista, Piscina Cumbaya","Cumbayá, Quito",1.350.000,1321,4,6,8.0,2021-10-02
Se Vende Casa Rentera La Magdalena,"Sur de Quito, Quito",280.000,492,5,3,2.0,2021-10-02
Casa en Venta Sector de Quitumbe,"Quitumbe, Quito",71.500,128,3,2,0.0,2021-10-02
Casa Calle La Isla y Las Casas con Terreno 1223 m² Para Proyecto Inmobiliario,"Las Casas, Quito",370.000,1223,8,6,7.0,2021-10-02
Vendo Hermosa Casa/ La Primavera,"Cumbayá, Quito",890.900,1200,3,4,8.0,2021-10-02
Av La Gasca - C. C. América 2 Casas Adosadas de Venta 436 m² Totales,"Centro Norte, Quito",285.000,436,4,2,0.0,2021-10-02
Urb. Dammer I El Inca Casa Remodelada de Venta Independiente 450 M².terreno,"El Inca, Quito",299.000,449,7,6,4.0,2021-10-02
¡De Oportunidad! Se Vende Casa en El Valle de Los Chillos – San Pedro de Taboada,"Los Chillos, Quito",149.900,330,4,3,3.0,2021-10-02
"Venta Casa 210 m², Conjunto, La Armenia","La Armenia, Quito",156.000,210,3,3,2.0,2021-10-02
Casa en Venta Einstein / Iess San Francisco,"Norte de Quito, Quito",139.000,190,4,3,2.0,2021-10-02
Casa - Tumbaco,"Tumbaco, Quito",325.000,324,3,4,2.0,2021-10-02
Remax Capital Vende Casa,"Amagasí, Quito",150.000,162,4,3,2.0,2021-10-02
Casa en Mirasierra de Oportunidad,"Los Chillos, Quito",112.000,130,3,2,1.0,2021-10-02
Vendo Casa con 600 m de Terreno - Valle de Los Chillos,"Sangolqui, Quito",158.000,600,3,2,5.0,2021-10-02
"Casa Independiente Vendo en Playa Chica, Valle de Los Chillos, Usd270.000","Los Chillos, Quito",270.000,686,3,3,6.0,2021-10-02
Hermosa Casa No Patrimonial La Floresta,"Centro Norte, Quito",389.900,535,3,2,3.0,2021-10-02
Se Vende Casa en Cumbaya,"Cumbayá, Quito",160.000,105,2,2,1.0,2021-10-02
Vendo Cómoda Casa Cerca Colegio Sek en Urbanización Privada,"Amagasí, Quito",193.000,260,4baños,3estac.,0.0,2021-10-02
Vendo Casa Nueva Urb. Conocoto,"Conocoto, Quito",128.000,230,3,2,2.0,2021-10-02
En Venta Hermosa Casa Conj. Rincon de Mirasierra,"Los Chillos, Quito",119.000,237,3,2,3.0,2021-10-02
Se Vende Linda Casa en La Primavera,"Cumbayá, Quito",335.000,850,5,5,2.0,2021-10-02
Vendo en Capelo Hermosa Casa por Estrenar 169 m²,"Los Chillos, Quito",150.000,169,3,2,1.0,2021-10-02
"La Moya, Conocoto, Valle de Los Chillos, Casa de Dos Plantas. Entrega Inmediata.","Conocoto, Quito",94.900,124,3,2,1.0,2021-10-02
Preciosa Casa en Tumbaco Precio de Oportunidad 179.500usd!,"Tumbaco, Quito",179.500,265,3,3,2.0,2021-10-02
Vendo de Súper Oportunidad Casa de 600 m en Estilo Suizo en Pillagua,"Cumbayá, Quito",580.000,1641,3,4,5.0,2021-10-02
"Casa de Venta en San José de Guamani, Sur de Quito, Excelente Ubicación Gran Área de Terreno","Sur de Quito, Quito",129.000,219,3,2,6.0,2021-10-02
Crédito Vip Casas por Estrenar de 90 m - Sector Conocoto Los Chillos,"Conocoto, Quito",90.000,120,3,2,1.0,2021-10-02
Venta - Hermosa Casa - La Pampa,"Mitad del Mundo, Quito",139.000,167,3,2,1.0,2021-10-02
"Casa Rentera Urb. La Luz, Kennedy","La Luz, Quito",219.000,357,9,5,2.0,2021-10-02
Casa de Venta Barrio México Chimbacalle Quito Ecuador,"Sur de Quito, Quito",138.000,407,7,3,5.0,2021-10-02
Casa de Venta en Valle de Los Chillos,"Conocoto, Quito",430.000,440,4,4,5.0,2021-10-02
Casa Rentera en Carcelen,"Carcelén, Quito",140.000,550,6,4,4.0,2021-10-02
"Conocoto, Casa de 105 m² de Nueva Construcción.","Conocoto, Quito",99.900,115,3,2,2.0,2021-10-02
Confortable Casa en Arriendo Para Oficinas,"El Batán, Quito",340.000,320,3,3,2.0,2021-10-02
Arriendo o Venta Casa Quito Tenis,"Centro Norte, Quito",900.000,900,4,5,4.0,2021-10-02
Vendo Sector San Juan Casa Moderna,"Cumbayá, Quito",285.000,268,4,2,2.0,2021-10-02
Se Vende Casa de Oportunidad en Portal de Cumbaya,"Cumbayá, Quito",650.000,1300,5,4,5.0,2021-10-02
“casa Rentera en El Sur de Quito”,"Sur de Quito, Quito",80.000,180,4,3,1.0,2021-10-02
En Venta Casa 116 m² Club Los Pinos - Inchalillo / Sangolqui,"Sangolqui, Quito",64.800,147,3,2,1.0,2021-10-02
Casa - Conocoto,"Conocoto, Quito",86.000,116,3,2,1.0,2021-10-02
En Venta Casa Independiente 225 m² Sector Capelo,"Los Chillos, Quito",160.000,225,4,3,3.0,2021-10-02
Casa - Conocoto,"Conocoto, Quito",89.000,107,3,2,2.0,2021-10-02
Venta - Casa - Sector Pinar Alto,"El Pinar, Quito",120.000,150,3,2,2.0,2021-10-02
Se Vende Casa Sector Obrero Independiente - Puente 1,"Los Chillos, Quito",140.000,386,7,5,2.0,2021-10-02
Tumbaco Casa Nueva Conjunto Exclusivo con Piscina Temperada,"Tumbaco, Quito",155.000,175,3,3,2.0,2021-10-02
Vendo Casa de Tres Pisos/118 m² Calderon,"Calderón, Quito",57.000,118,3,1,1.0,2021-10-02
Espectacular Casa de Venta 4 Dorm. y Terraza La Armenia,"Los Chillos, Quito",145.000,195,4,3,2.0,2021-10-02
Vendo Casa de 143 m² El Inca Dos Plantas Renovada,"El Inca, Quito",99.700,148,4,2,2.0,2021-10-02
Re/max Futuro Vende Casa Amplia en Urb. del Arquitecto / Pusuqui,"El Condado, Quito",175.000,312,3,3,3.0,2021-10-02
Vendo Casa Para Familia U Oficina en La Granados,"El Batán, Quito",402.000,530,4,3,6.0,2021-10-02
"Minimalista, Doble Altura, Jacuzzi Exterior, Terraza Master, Estudio. de Lujo.","Puembo, Quito",550.000,350,4,4,4.0,2021-10-02
Hermosas Casas de Venta Sector La Armenia II 0 9 8 3 0 6 0 0 3 3,"La Armenia, Quito",130.000,191,3,3,2.0,2021-10-02
Casa de Venta en Cumbaya en Urb. La Comarca,"Cumbayá, Quito",320.000,284,3,3,2.0,2021-10-02
En Guayllabamba Se Vende Hermosa Casa Más Terreno,"Guayllabamba, Quito",125.000,1000,3,2,0.0,2021-10-02
Casa en Venta La Armenia,"La Armenia, Quito",295.000,1430,5,1,6.0,2021-10-02
Casa en Conjunto Sector Via a Ilalo 2 Plantas 2 Dorm. Cerca del Banco de Pichincha,"Los Chillos, Quito",79.999,105,1,2,2.0,2021-10-02
De Oportunidad Casa Mirasierra Alta 300 m²,"San Rafael, Quito",199.000,317,4,4,2.0,2021-10-02
Cumbaya - Urb. Parque Algarrobos Vendo Excelente Casa de 460 m² de Construcción,"Cumbayá, Quito",700.000,700,4,4,3.0,2021-10-02
"Lv Bienes Raíces Vende en Quito, Casa de 3 Dorm. con Garajes y Bodega!","Centro Norte, Quito",350.000,365,2baños,0,0.0,2021-10-02
En Venta Casa Sector Conocoto,"Conocoto, Quito",69.000,95,3,2,1.0,2021-10-02
Vendo Ó Arriendo Bonita Casa de 4 Dorm. - Rancho San Francisco,"Cumbayá, Quito",1.250.000,1000,4,4,4.0,2021-10-02
"Tumbaco Sector Pachosalas Se Vende Casa en Proyecto, Excelnte Ubicacion (Cr)","Tumbaco, Quito",249.000,187,3,3,2.0,2021-10-02
"Entrega Inmediata, Casa 2 Pisos Conjunto, Piscina, Seguridad, Puembo","Puembo, Quito",117.500,116,3,2,2.0,2021-10-02
Casa - Cumbayá,"Cumbayá, Quito",314.000,250,0,0,0.0,2021-10-02
Vendo Terreno con Casa Valle de Los Chillos (Sector Fajardo - Chaupitena),"Los Chillos, Quito",53.000,252,1baño,2estac.,0.0,2021-10-02
"Casa Antigua de Venta, Sector Las Acacias","Norte de Quito, Quito",215.000,315,4,2,0.0,2021-10-02
Inmobusiness Vende Hermosa Casa Familiar Semi - Adosada en Cumbayá,"Cumbayá, Quito",165.000,188,3,3,2.0,2021-10-02
"Cumbaya, Preciosa Casa Estrenar. No Adosada. Ubicación Ideal. Acabados de Lujo","Cumbayá, Quito",319.663,232,3,3,2.0,2021-10-02
"Oferta Últimas Casas con Jardín y Terraza! Tiempo Limitado, $113 Mil!","Tumbaco, Quito",113.000,160,3,2,2.0,2021-10-02
"Vendo Amplia Casa Moderna, Dúplex, en Conjunto Privado en Tumbaco","Tumbaco, Quito",235.000,224,3,3,3.0,2021-10-02
Casa en Venta en Tumbaco,"Tumbaco, Quito",760.000,995,3,3,2.0,2021-10-02
Batán Alto Excelente Casa Totalmente Remodelada. Venta,"El Batán, Quito",365.000,450,6,6,5.0,2021-10-02
Casa en Venta Sector Mitad del Mundo,"Mitad del Mundo, Quito",59.000,228,3,1,0.0,2021-10-02
155.82 m² - Inchalillo - 1 Parqueadero,"Sangolqui, Quito",79.000,155,3,2,1.0,2021-10-02
"Venta Hermosa Casa 3 Dorm. en Conjunto Sector Hilacril, El Arenal Tumbaco","Tumbaco, Quito",260.000,225,3,3,2.0,2021-10-02
"Vendo Casa Esquinera, Amplio Terreno La Magdalena","Sur de Quito, Quito",239.000,869,10,5,6.0,2021-10-02
Casa - Cumbayá,"Cumbayá, Quito",792.389,811,3,2,2.0,2021-10-02
Espectacular Casa de Venta Dentro de Urbanización Segura y Exclusiva,"Cumbayá, Quito",719.000,473,4,4,2.0,2021-10-02
Hermosa y Amplia Casa en Venta - Urbanizacion El Condado,"El Condado, Quito",260.000,345,4,4,2.0,2021-10-02
Vendo Casa Marianitas de Calderón,"Calderón, Quito",100.000,210,3,2,2.0,2021-10-02
Inmobusiness Vende Hermosa Casa por Estrenar en El Valle de Los Chillos,"Los Chillos, Quito",182.655,89,2,2,2.0,2021-10-02
Casa en Venta Lujosa Urbanizacion Los Chillos,"Sangolqui, Quito",250.000,600,3,4,3.0,2021-10-02
Linda Casa en Cumbayá Dentro de Conjunto con Piscina,"Cumbayá, Quito",235.000,240,3,2,2.0,2021-10-02
Casa en Puembo Entrega Inmediata Credito Vip 4.99 %,"Puembo, Quito",73.200,100,3,1,1.0,2021-10-02
"Vendo Casa Para Vivienda U Oficinas, Sector González Suárez, Muy Exclusiva.","González Suárez, Quito",640.000,601,3,4,3.0,2021-10-02
Casa - Norte de Quito - El Pinar Bajo,"Norte de Quito, Quito",430.000,350,4,3,2.0,2021-10-02
Hermosa Casa con Departamentos,"Sur de Quito, Quito",180.000,478,6,4,2.0,2021-10-02
Hermosa Casa de Venta en Cumbayá,"Cumbayá, Quito",245.000,301,3,3,2.0,2021-10-02
Venta Hermosa Casa Más Dos Departamentos en Iñaquito Alto Cerca Al Cc El Bosque,"Norte de Quito, Quito",750.000,717,9,6,3.0,2021-10-02
Casa de Venta en Sangolquí Urb. Molinos de Viento,"Sangolqui, Quito",150.000,177,4,2,0.0,2021-10-02
Ultima Casa de Venta La Armenia 2 4 Dorm.,"La Armenia, Quito",145.000,195,4,3,2.0,2021-10-02
Casa - Sur de Quito,"Sur de Quito, Quito",80.000,220,4,1,2.0,2021-10-02
Casa Minimalista La Marca,"Mitad del Mundo, Quito",148.900,630,3,2,2.0,2021-10-02
Venta Casa Una Planta 43 m² Sector Sur Quito Guamaní Caupicho.,"Sur de Quito, Quito",45.000,43,2,1,1.0,2021-10-02
Inmobusiness Vende Casa Sector Batán Alto,"El Batán, Quito",990.000,1157,12,2estac.,0.0,2021-10-02
Casa en Venta 1900 m² San Antonio,"Carcelén, Quito",365.000,1900,4,4,2.0,2021-10-02
Casa Comercial con Local $,"Los Chillos, Quito",275.000,730,4,4,8.0,2021-10-02
Casa Sector Carcelen 170 m² 2 Parqueaderos,"Norte de Quito, Quito",120.000,220,3,3,2.0,2021-10-02
Guamaní / Vendo Casa Remodelada con Proyección Pv,"Sur de Quito, Quito",57.000,82,2,1,1.0,2021-10-02
"Venta de Casa, Uso Comercial, Barrio América, Centro Quito","Quito, Pichincha",300.000,450,15,6,0.0,2021-10-02
Exclusiva y Confortable Casa de Venta 5 Habitaciones con Jardín Pinar Alto,"El Pinar, Quito",350.000,469,5,5,3.0,2021-10-02
Linda Casa Nueva 4 Dorm. 3 Baños 2 Garages Terraza Ático Piscina Gimnasio,"Pomasqui, Quito",119.800,178,4,2,2.0,2021-10-02
"Casa en Venta • 243 m² • 3 Habitaciones • La Ceramica, Tumbaco","Tumbaco, Quito",179.000,243,3,2,2.0,2021-10-02
"Venta Casa Esquinera, Amplio Jardin y Terraza, La Viña - Tumbaco","Tumbaco, Quito",140.000,230,3,3,2.0,2021-10-02
Casa - Cumbayá,"Cumbayá, Quito",167.693,192,3,3,1.0,2021-10-02
Sector Arrayanes 640 m² Casa en Venta Dos Plantas,"Puembo, Quito",820.000,480,4,3,4.0,2021-10-02
Vendo Casa de Lujo Sector Tumbaco,"Tumbaco, Quito",595.000,580,3,4,3.0,2021-10-02
Casa Moderna Esquinera 3 Dorm. Via Al Tingo $138.000,"Los Chillos, Quito",138.000,248,3,2,2.0,2021-10-02
Casa de Venta Tumbaco 265 m² Habitables y Jardín de 223 m² Jacuzzi Sector La Viña,"Tumbaco, Quito",229.000,489,3,3,2.0,2021-10-02
Casa de Venta Cumbaya Excelente Ubicacion,"Cumbayá, Quito",845.000,2000,4,4,4.0,2021-10-02
Oportunidad Vendo Casa 4 Dorm. Santa Rosa de Nayon,"Nayón - Tanda, Quito",195.000,244,4,3,2.0,2021-10-02
"Casa de Venta Conjunto El Poblado, Intervalles","Cumbayá, Quito",365.000,317,3,3,2.0,2021-10-02
Se Vende Casa Sector Guamani Ch Terranova,"Sur de Quito, Quito",40.000,89,3,1,1.0,2021-10-02
Venta de Casa Sector San Juan Alto Cumbaya,"Cumbayá, Quito",189.000,228,3,2,2.0,2021-10-02
Vendo Casa Independiente en Cumbaya Lumbisi,"Cumbayá, Quito",290.000,632,4,4,0.0,2021-10-02
Re/max Capital Vende Casa Rentera 879 Mtrs Centro Historico,"Centro de Quito, Quito",180.000,879,10,10,0.0,2021-10-02
"Vendo Casa Grande con 4 Viviendas, Quiteño Libre, Bellavista, Minicondominio","Bellavista, Quito",595.000,500,7,6,4.0,2021-10-02
"En Venta Hermosa Casa de 03 Dorm., Sector Tumbaco","Tumbaco, Quito",295.000,413,3,2,2.0,2021-10-02
Venta Casa Independiente Totalmente Remodelada Sector Laureles,"Centro Norte, Quito",147.000,173,3,2,3.0,2021-10-02
Linda Casa de Venta en Tumbaco 3 Habitaciones,"Tumbaco, Quito",185.000,155,3,2,2.0,2021-10-02
Casa en Venta con Piscina Una Sola Planta Los Chillos Sector San Gabriel Link Inmobiliario,"Los Chillos, Quito",339.000,1000,3,5,4.0,2021-10-02
Casa en Venta Sector Privilegiado de Cumbayá,"Cumbayá, Quito",1.500.000,5157,3,4,1.0,2021-10-02
Hermosa Casa Independiente Sector La Mexico,"Sur de Quito, Quito",163.500,326,4,3,2.0,2021-10-02
Se Vende Casa por Estrenar en Tumbaco Sector Hilacril,"Tumbaco, Quito",260.000,230,3,3,2.0,2021-10-02
Casa a Estrenar en Conjunto con Piscina y Áreas Verdes,"Conocoto, Quito",143.000,205,3,3,2.0,2021-10-02
Casa por Estrenar de Lujo Puembo Urbanizacion Exclusiva,"Puembo, Quito",268.000,250,3,3,3.0,2021-10-02
Casa - Tumbaco,"Tumbaco, Quito",550.000,400,4,4,4.0,2021-10-02
Vendo Excelente Propiedad 1.176 m² Terreno 733 m² Const. Av Pampite Cumbaya,"Cumbayá, Quito",1.470.000,1909,5,4,3.0,2021-10-02
Vendo Cálida y Luminosa Casa con Vista a Los Volcanes,"Carcelén, Quito",130.000,210,3,3,3.0,2021-10-02
Casa Sector Las Casas de Venta,"Norte de Quito, Quito",85.000,105,7,2,1.0,2021-10-02
Casa Rentera Cdla. Kennedy,"Norte de Quito, Quito",225.000,419,11,7,4.0,2021-10-02
Casa Lujo 272 m² Ruta Cumbaya - Nayon,"Nayón - Tanda, Quito",368.800,285,3,3,2.0,2021-10-02
Vendo Casa Amplia Urb. Santa Lucía (Norte de Quito),"Norte de Quito, Quito",155.000,260,4,2,2.0,2021-10-02
Vendo Casa Para Re Modelar en La La Loma Centro Histórico,"Centro de Quito, Quito",70.000,355,3,2,0.0,2021-10-02
"Venta Espectacular Casa Moderna Vista, Parques Urbanización de Lujo","Cumbayá, Quito",750.000,700,5,4,4.0,2021-10-02
Santa Inés Casa Contemporanea de Venta 773 m² de Construcción 1766 m² Terreno,"Cumbayá, Quito",3.500.000,1763,5,8,4.0,2021-10-02
Casa - Nayón - Tanda,"Nayón - Tanda, Quito",229.230,234,3,3,2.0,2021-10-02
Casa en Venta Carapungo,"Carapungo, Quito",65.900,100,3,2,1.0,2021-10-02
Casa en Venta Sector Mirasierra - Ilalo,"Los Chillos, Quito",165.000,279,4,3,4.0,2021-10-02
Amplia Casa Campestre en Venta o Renta,"Monteserrín, Quito",1.450.000,560,4,5,4.0,2021-10-02
"Puembo Ultima Casa Bajo de Precio Se Vende Casa Moderna, Hermosa Vista, Área Comunal con Piscina, Se","Puembo, Quito",289.000,267,3,3,2.0,2021-10-02
Casa a Estrenar en Puembo,"Puembo, Quito",405.000,416,3,3,3.0,2021-10-02
"Cumbaya Se Vende Casa Moderna, Seguridad 24 Horas, Excelente Ubicación","Cumbayá, Quito",360.000,235,3,4,2.0,2021-10-02
Se Vende Casa Sector Nueva Aurora,"Sur de Quito, Quito",150.000,430,7,3,0.0,2021-10-02
Vendo Casa Norte Quito 154 m² Kennedy 3 Dorm.,"Norte de Quito, Quito",123.000,154,3baños,2estac.,0.0,2021-10-02
Invierta Sus Utilidades. Casa Vip de Dos Plantas en Calderon,"Calderón, Quito",83.990,175,3,2,2.0,2021-10-02
Casa en Venta Norte de Quito Sector Mitad del Mundo Tres Dorm. 123 m²,"Mitad del Mundo, Quito",55.000,135,3,2,1.0,2021-10-02
Vendo Casa Marianitas de Calderón,"Calderón, Quito",52.000,150,3,1,1.0,2021-10-02
Valle de Los Chillos La Armenia Puente 8 Vendo Casa Ee,"La Armenia, Quito",79.500,166,4,2,0.0,2021-10-02
En Venta Casa Muy Bien Ubicada Sector Sangolqui,"Sangolqui, Quito",89.000,107,3,2,1.0,2021-10-02
Casa por Estrenar en Venta en Santa Ines / Cumbaya,"Cumbayá, Quito",487.732,385,3,3,2.0,2021-10-02
"Vendo Casa, Sector Embajada Americana, Colegio Sek 145 m² Pr","Amagasí, Quito",125.000,154,3,2,2.0,2021-10-02
"Vendo Casa 4 Dorm. Con/ Patio,156 m² Miraflores, 1 Parqueadero","Centro Norte, Quito",119.000,156,4,3,1.0,2021-10-02
"Tumbaco 550 m² en Venta Casa con Amplia Area Social Externa, Bbq, Chimenea, Horno","Tumbaco, Quito",506.000,550,5,5,4.0,2021-10-02
Casa - Mitad del Mundo,"Mitad del Mundo, Quito",99.000,104,3,0,0.0,2021-10-02
Tv: Vendo Propiedad 1700 m² El Cebollar Cumbaya,"Cumbayá, Quito",278.500,1700,3,1,2.0,2021-10-02
Jade - Hermosas Casas a Precio de Locura,"La Armenia, Quito",130.000,162,3,2,1.0,2021-10-02
La Machala / Vendo Hermosa Casa / San Carlos Pv,"San Carlos, Quito",155.000,207,4,3,2.0,2021-10-02
"Se Vende Casa de 3 Plantas 142 m. 3 Dorm., Sector La Armenia, Maeja","La Armenia, Quito",135.000,142,3,2,1.0,2021-10-02
"Linda, Moderna. Conjunto con Piscina. $230.000","Nayón - Tanda, Quito",230.000,260,3,3,2.0,2021-10-02
Casa Ideal Constructores Locales Comerciales 405 Mt Terreno,"Centro Norte, Quito",390.000,405,4,4,5.0,2021-10-02
Casa Para Vivir Crecer Ser Feliz,"Cumbayá, Quito",470.000,300,4,4,4.0,2021-10-02
Vendo Casa Sector Santa Lucia,"Ponceano, Quito",139.000,237,5,4,2.0,2021-10-02
Oportunidad Unica Hermosa Casa Vendo (Mac) Sector La Armenia,"La Armenia, Quito",108.000,185,3,2,2.0,2021-10-02
Re/max Futuro Vende Elegante y Amplia Propiedad Independiente,"Centro Norte, Quito",720.000,1925,4,5,0.0,2021-10-02
Se Vende Casa en El Norte de Quito Carcelen,"Carcelén, Quito",80.200,109,3,1,1.0,2021-10-02
Casa en Venta Miravalle Pr,"Miravalle, Quito",278.500,350,4,5,2.0,2021-10-02
"Venta Edificio y Galpón Industrial Sector Comercial, Ponciano","Ponceano, Quito",375.000,584,6,6,4.0,2021-10-02
"Valle de Los Chillos - La Armenia, Casa de Venta de 440 m² en 1.726 m² de Terreno","Los Chillos, Quito",450.000,440,3,3,3.0,2021-10-02
Vendo Linda Casa - 112 m² Habitables - San Isidro Inca.,"El Inca, Quito",87.000,153,3,2,2.0,2021-10-02
Casa Nueva de Venta en La Armenia,"La Armenia, Quito",104.900,180,4,2,2.0,2021-10-02
"Venta / Canje Casa Acabados de Lujo Sector Tumbaco Urb ""La Viña""","Tumbaco, Quito",1.250.000,1100,6,6,4.0,2021-10-02
