"id","nombre","precio","sector","area","tipoVivienda","tipoOperacion","descripcion","localizacion"
"1627","Terreno en venta en Quito","$ 650.000
                        ","Quito, Quito, Quito, Pichincha ","","","","Vendo de Oportunidad lindo Terreno de 1828 m2 en la González Suárez, abajo del redondel de Churchill, con una Vista Espectacular del Valle. Precio Normal $850.000 si se es parte del proyecto de construcción del Edificio. Precio de Oportunidad $650.000.
Contacto: Mauricio Garcés
0 m /1 c. /","Av. Gonzalez Suarez N32-384 y, Quito 170157, Ecuador"
"1628","Terreno en venta en Yaruquí","$ 1.221.000
                        ","Yaruquí, Yaruquí, Quito, Pichincha ","","","","Espectacular terreno en Yaruqui 
Plano
Apto para lotizar APTO PARA LOTIZAR
Para siembra de varias frutas
Se encuentra en san vicente
Uso de suelo rural
Ocupacion de suelo aislada
Cos total 10%
Cos en planta baja 5%
Altura maxima 8 metros
Dos pisos
Metraje exacto 33.457metros
A $ 37 EL METRO  precio poco negociable","Pichincha, Quito, Yaruquí"
"1629","Terreno en venta en Tumbaco","$ 606.900
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","","","","Espectacular terreno totalmente plano de venta, sector la Viña, Francisco de Orellana, dentro de Urbanización cerrada.
Seguridad las 24 horas, exclusividad, ideal ubicación.
A 4 cuadras de la entrada a la Viña.
En la Urbanización solamente viven 8 familias, es muy seguro y tranquilo.
El terreno es totalmente plano y tiene árboles frutales.
1734 m2.
$350 por m2.
$606.900","Pichincha, Quito, Tumbaco"
"1630","Terreno en venta en Cumbaya","$ 486.000
                        ","Cumbaya, Cumbaya, Quito, Pichincha ","","","","TERRENO DE VENTA EN URB. EXCLUSIVA
            
        CERCA DE ENTIDADES BANCARIAS, EDUCATIVAS, RESTAURANTES, IGLESIAS ETC.
TERRENO 1215 M2
TERRENO PLANO
ESPECTACULAR VISTA
TODOS LOS SERVICIOS BASICOS
PRECIO $ 486.000 ($400 cada m2)","Pichincha, Quito, Cumbaya"
"1631","Terreno en venta en Quito","$ 1.892.950
                        ","Quito, Quito, Quito, Pichincha ","","","","TERRENO CON CASA PARA DERROCAR, SE VENDE SÓLO COMO TERRENO
            
        CERCA DE ENTIDADES BANCARIAS, EDUCATIVOS, CLUB, CENTROS COMERCIALES
IDEAL PARA EDIFICIO
TERRENO ESQUINERO (dos frentes amplios)
AREA DE TERRENO SEGÚN ESCRITURAS 2.227 M2
COS TOTAL 200%
COS PLANTA BAJA 50%","Pichincha, Quito, Quito"
"1632","Terreno en venta en Tumbaco","$ 200.000
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","","","","Muy buen terreno de venta ubicado en Nueva Urbanización Junto a la Ruta Viva. Entre Interoceánica y Ruta Viva, excelente ubicación. La Urbanización está a su vez ubicada dentro de una urbanización más grande por lo que es muy segura. Terreno totalmente plano, instalaciones subterráneas, garita. El terreno tiene 710 m2.
            
        $200.000.   Excelente ubicación","Pichincha, Quito, Tumbaco"
"1633","Terreno en venta en Checa","$ 104.500
                        ","Checa, Checa, Quito, Pichincha ","","","","Espectacular terreno de venta en Puembo, diagonal a la entrada de Pakakuna, la mejor ubicación de Checa.


Increíble terreno ubicado en la mejor zona de Checa.  Ideal para inversión, para quinta,Todos los servicios, lote totalmente plano.
El terreno tiene dos frentes, es esquinero y tiene un área de 1900 m2
Precio por m2 es de $55 el m2.
$104.500","Pichincha, Quito, Checa"
"1634","Terreno en venta en Calderón","$ 324.400
                        ","Calderón, Calderón, Quito, Pichincha ","","","","Excelente opotunidad para constructores 
cuenta con todos los servicios 
terreno plano ideal para construir conjunto habitacional el mejor sector de puembo 
3.243,97m2

Informes: 098484---- - 099256----","Pichincha, Quito, Calderón"
"1635","Terreno en venta en La Primavera","$ 800.000
                        ","La Primavera, Cumbayá, Distrito Metropolitano de Quito, Pichincha ","","","","Espectacular terreno de venta ubicado en la Urbanización Cumbres del Valle.  Seguridad las 24 horas, Urbanización frente al Scala, ideal ubicación, cerca a Todo.  La Urbanización tiene parques comunales, infantiles, canchas.  El Terreno es prácticamente plano con muy buena vista.  2000 m2 en $400 por m2.","Pichincha, Distrito Metropolitano de Quito, Cumbayá"
"1636","Terreno en venta en Cumbaya","$ 295.000
                        ","Cumbaya, Cumbaya, Quito, Pichincha ","","","","Vendo hermoso terreno dentro de urbanización vía Pillagua            
        
Lote de 883,45 m²

Uno de los últimos lotes disponibles en el interior de la urbanización.

Ubicado en la vía a Pillagua, con excelente consolidación en la zona mas exclusiva de Cumbaya

Guardiania 24 horas

USD 295.000

¡La mejor experiencia para tu familia!","Pichincha, Quito, Cumbaya"
"1637","Terreno en venta en Puembo","$ 199.500
                        ","Puembo, Puembo, Quito, Pichincha ","","","","Gran oportinidad¡¡¡¡¡¡¡            
        
Terreno totalmente plano ubicado en Urbanización Cerrada de 8 terrenos ubicada atrás de la Urbanización Arrayanes. El terreno es totalmente plano. 
Garita de Guardianía, instalaciones subterráneas. Precio de oportunidad. 1050 m2 en $190 el m2
$199.500","Pichincha, Quito, Puembo"
"1638","Terreno en venta en Quito","$ 730.000
                        ","Quito, Quito, Quito, Pichincha ","","","","Espectacular terreno de venta, ideal para edificio, Juan Severino y Eloy Alfaro.
Una de las mejores ubicaciones de la Ciudad. 
El terreno tiene un COS de 50% PB y 400% Cos total, sin embargo está ya aprobada y comprada la altura para dos pisos más con un COS Total del 500%.
Ideal para un edificio de 10 pisos.
El terreno tiene 540 m2, totalmente plano
$730.000.","Pichincha, Quito, Quito"
"1639","Terreno en venta en Calderón","$ 1.587.500
                        ","Calderón, Calderón, Quito, Pichincha ","","","","Terreno en venta, Calderón, Simón Bolívar, 12700 m2, $1.587.500 
            
        
Lote de terreno totalmente plano 
Frente: 66 metros
Fondo: 192 metros
Línea de fábrica 3 pisos 
Cos en planta baja: 70%
A 5 minutos del Centro Comercial Portal Shopping

Ideal para construcción de apartamentos o conjuntos de casas.

Información: 098766----","Pichincha, Quito, Calderón"
"1640","Terreno en venta en Urbanización La Viña","$ 306.000
                        ","Urbanización La Viña, Tumbaco, Distrito Metropolitano de Quito, Pichincha ","","","","Hermoso terreno de venta dentro de urbanización privada en Tumbaco.
El terreno es totalmente plano y tiene una excelente vista.
Seguridad las 24 horas, garita, cableado subterráneo.
Terreno bifamiliar, se pueden construir hasta dos casas.
1200 m2 en $255 el m2.
$306.000","Pichincha, Distrito Metropolitano de Quito, Tumbaco"
"1641","Terreno en venta en Puembo","$ 224.460
                        ","Puembo, Puembo, Quito, Pichincha ","","","","HERMOSOS TERRENOS
EN URBANIZACION
CON TODOS LOS SERVICIOS BASICOS
SEGURIDAD
14 LOTES
RODEADO DE NATURALEZA
LOS TERRENOS SON DESDE 1250METROS HASTA 1400
LA URBANIZACION ESTA RODEADA DE PALMERAS
LOS LOTES SON UNIFAMILIARES
SE PUEDE CONSTRUIR HASTA DOS PLANTAS
SON DOS PROYECTOS
CON LOTES DE TERRENOS DENTRO DE URBANIZACION","Pichincha, Quito, Puembo"
"1642","Terreno en venta en Yaruquí","$ 441.000
                        ","Yaruquí, Yaruquí, Quito, Pichincha ","","","","Hermoso terreno EN  VENTA Yaruqui apto para agricultura floricolas  proyecto inmobiliario cuenta con todos los servicios básicos ","Pichincha, Quito, Yaruquí"
"1643","Terreno en venta en Cumbaya","$ 659.000
                        ","Cumbaya, Cumbaya, Quito, Pichincha ","","","","Hermoso terreno de venta dentro de las mejores urbanización de CUMBAYA. Terrenos unifamiliar con leve pendiente que le da una vista espectacular.","Pichincha, Quito, Cumbaya"
"1644","Terreno en venta en El Condado","$ 235.000
                        ","El Condado, El Condado, Quito, Pichincha ","","","","SE VENDE UN TERRENO DE TRES MIL METROS CUADRADOS IDEAL PARA SUCURSAL DE CADENA ALIMENTICIA POR  LA EXCELENTE UBICACION O CONJUNTO HABITACIONAL","Urbanización El Condado, Calle C, Quito, Ecuador"
"1645","Terreno en venta en Quito","$ 125.000
                        ","Quito, Quito, Quito, Pichincha ","","","","INCREIBLE TERRENO EN LOS CHILLOS

665 m2
Excelente ubicación
Informes: 098484---- - 099256----","Pichincha, Quito, Quito"
"1646","Terreno en venta en Quito","$ 139.800
                        ","Quito, Quito, Quito, Pichincha ","1 habitación","Terreno","Venta","TIENE EXCELENTE DISTRIBUCIÒN, AGODEDORA, GUARDIANIA PERMANENTE
Características interiores: Bar, Ascensor, Cocina con Mesón, Sala de Estar, Techos Altos, Mesón de Mármol/Granito, Acabados en Madera Natural, Iluminación Descendente, Puertas de Vidrio Corredizas, Toma de Lavadora y Secadora
Características extertiores: Entrada Pavimentada, Grifos de Agua, Otro
Características de la comunidad: Otro","Pichincha, Quito, Quito"
"1647","Terreno en venta en Guayllabamba","$ 80.000
                        ","Guayllabamba, Guayllabamba, Quito, Pichincha ","","","","HERMOSO TERRENO CON EXELENTE CLIMA A 20min DE QUITO 
DE 1700 m2
CASA DE 85 m2
TERRENO CON FRUTALES 
-AGUACATE 
-CHIRIMOYA  
-MANGO 
-LIMON 
-GUANABANA 

NOMBRE: LCDA. NELLY MENA
TEL: 0987740971Comedor
Agua corriente
Sala comedor","Pichincha, Quito, Guayllabamba"
"1648","Terreno en venta en Tumbaco","$ 786.760
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","","","","Espectacular terreno de venta ubicado en La Urbanización Viña del Río. Exclusividad, doble seguridad, terreno plano con increíble vista. 2314 m2 en $340 por m2.","Pichincha, Quito, Tumbaco"
"1649","Terreno en venta en Quito","$ 1.150.000
                        ","Quito, Quito, Quito, Pichincha ","3 habitaciones","Terreno","Venta","Propiedad en venta ubicada en Quiteño Libre.

Tiene de terreno 1.007 metros, Tiene de construcción 450 metros, Tiene 3 habitaciones cada una con su baño, Sala de estar, Estudio amplio, Baño social, Tiene beisman con baño y una hermosa chimenea, Corredores amplios, La sala principal es amplia también con chimenea muy grande hasta el techo y elegante, Comedor principal amplio, Cocina grande con muy buenos espacios, 2 cuartos de servicio con baño completo, Cuarto de máquinas,  3 parqueaderos, Los jardines y patios bordean toda la casa, Los pisos de las habitaciones son flotante y el beisman también, El resto de la casa tienen pisos de tablón, Tiene 50 años con excelente mantenimiento de tuberías.
Precio USD. 1.150.000
Contacto: Mauricio Garcés
099591----","Quiteño Libre 447, Quito 170135, Ecuador"
"1650","Terreno en venta en Nuevo Amanecer","$ 1.500.000
                        ","Nuevo Amanecer, Calderón, Distrito Metropolitano de Quito, Pichincha ","","","","BAJÓ DE PRECIO
Terreno totalmente plano, ideal para proyecto Inmobiliario de venta en Calderón.
20.077 m2 de venta.
Cos PB 80%
Cos total 240%
3 pisos


$1,500.000","Pichincha, Distrito Metropolitano de Quito, Calderón"
"1651","Terreno en venta en Tumbaco","$ 900.000
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","","","","Terreno de oportunidad en Tumbaco, sector Santa Rosa
Este terreno es plano y da al Chaquiñán
Muy cerca de la Calle Gonzalo Pizarro
Ideal para desarrollo de tu casa","Pichincha, Quito, Tumbaco"
"1652","Terreno en venta en Pifo","$ 555.368
                        ","Pifo, Pifo, Quito, Pichincha ","","","","VENTA TERRERO EN PIFO DE 6311m2
Excelente ubicación
Lote mínimo 200 metros
COS PB     70%
COS TOTAL 140%
Altura de pisos 8 metros
Número de pisos 2
Zona Urbana","Pichincha, Quito, Pifo"
"1653","Terreno en venta en Quito","$ 470.000
                        ","Quito, Quito, Quito, Pichincha ","","","","Venta terreno de 842 m2 en urbanización exclusiva Altos del Valle
Terreno con planos aprobados para una casa de lujo
Seguridad 24 horas
Areas comunales
Ubicación estratégica a sólo 5 minutos de Quito por el túnel Guayasamín
Con la mejor vista del valle de Cumbayá y Tumbaco
Cerca a vías principales, centros Comerciales, USFQ, Rancho San Francisco
Se recibe departamentos o vehículos de lujo como parte de pago
Vías de acceso y facilidad de transporte.","Miravalle, Quito, Ecuador"
"1654","Terreno en venta en Quito","$ 115.000
                        ","Quito, Quito, Quito, Pichincha ","","","","Venta de terreno en el sector Chilibulo de  713 metros de terreno 
mas informacion

099-971- ----

099-548- ----","Jauja 261, Quito 170131, Ecuador"
"1655","Terreno en venta en Tumbaco","$ 2.375.000
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","","","","Inmueble-5098 I3 terreno en venta, excelente ubicación la mejor zona de Tumbaco, propicio para proyecto inmobiliario, 12.400 m2, uso de suelo recidencial, cos 35% ,70%,son negociar por dos lotes  que se  pueden vender por separado","Pichincha, Quito, Tumbaco"
"1656","Terreno en venta en Tumbaco","$ 2.300.000
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","","","","VENDO 2,3 hectáreas en Tumbaco calle La Cerámica valor $99 cada m2 valor total $2´300.000 
Terreno con todos los servicios básicos, luz, agua, teléfono, agua de regadío, calles en perfecto estado 
Uso de suelo ARR Residencial Rural 
COSPB: 5% 
COSTOTAL: 10% 
Lote mínimo 2500 m2 
Valor $99 cada m2 
Valor total $2´300.000 
Informes: 
CBR. Mónica León REALTOR 
098401---- claro WhatsApp 098441---- movistar 
","Pichincha, Quito, Tumbaco"
"1657","Terreno en venta en Quito","$ 840.000
                        ","Quito, Quito, Quito, Pichincha ","3 habitaciones","Terreno","Venta","Propiedad esquinera amplia a la venta 
cuenta con varias áreas de trabajo. 
Funcionando un taller en la actualidad. 
Estructuras metálicas.
Piso de cemento.
Excelente ubicación para negocio. 
Lugares cercanos la Carolina, Quicentro, estadio Olímpico.
varias líneas de buses.

AG. KARINA CHUQUI
V253","Pichincha, Quito, Quito"
"1658","Terreno en venta en Quito","$ 234.000
                        ","Quito, Quito, Quito, Pichincha ","3 habitaciones","Terreno","Venta","Departamento en venta en Lomas de Monteserrín con amplia terraza y vistas al valle! Vive en una urbanización segura con guardianía y disfruta de un estilo de vida incomparable.""


Características destacadas:


Generoso metraje de 130m2 más una increíble terraza de 40m2, ofreciendo espacio y comodidad en un solo lugar.
El edificio cuenta con una amplia gama de comodidades para tu disfrute, como jacuzzi, sauna, área de juegos infantiles, gimnasio y mucho más.
La joya de este departamento es su espectacular terraza, desde donde podrás deleitarte con vistas panorámicas al valle y conectarte con la naturaleza en un ambiente relajante.
No dejes pasar la oportunidad de convertir este departamento en tu hogar ideal.
¡Agenda una visita hoy mismo y descubre el lujo y la comodidad que te esperan en este impresionante departamento en Lomas de Monteserrín!""","Pichincha, Quito, Quito"
"1659","Terreno en venta en Quito","$ 148.000
                        ","Quito, Pichincha ","","","","Terreno ubicado en transversal de Urbanización Mastodontes.
530m 
$148.000
Posee base para construir edificio o departamento.

Lugar tranquilo con seguridad. Acceso seguro y privado.","Mastodontes, Carcelén, Quito, Ecuador"
"1660","Terreno en venta en Cumbaya","$ 1.552.200
                        ","Cumbaya, Cumbaya, Quito, Pichincha ","","","","Terreno en Venta 
Sector Colegio Terranova
10.348 m2
Precio $150 x m2
Negociables","Pichincha, Quito, Cumbaya"
"1661","Terreno en venta en Quito","$ 931.289
                        ","Quito, Quito, Quito, Pichincha ","8.466 m²","Terreno","Venta","Excelente ubicación en vía principal, ideal para proyecto inmobiliario, gasolinera etc., terreno plano, documentos en regla un solo dueño. 

APROVECHAMIENTO URBANÍSTICO (PUGS)
  
COMPONENTE ESTRUCTURANTE
Clasificación:(SU) Suelo Urbano
Subclasificación: No Consolidado
COMPONENTE URBANÍSTICO
Uso suelo general:(R) Residencial
Uso suelo específico:(RUM-2) Residencial de Media Densidad 2
Tratamiento: Mejoramiento Integral
Frente total; 66.30 metros 

EDIFICABILIDAD BÁSICA (A107)
Código edificabilidad: A107 (A603-50)
Lote mínimo:600 m2
Frente mínimo:15 m
COS PB:50 %
COS total:150 %
Forma de ocupación(A) Aislada
Retiro frontal:5 m
Retiro lateral:3 m
Retiro posterior:3 m
Entre bloques:6 m
Altura de pisos:12 m
Número de pisos:3
Factibilidad de servicios básicos: SI JUAN CARLOS YANEZ
097916----","Pichincha, Quito, Quito"
"1662","Terreno en venta en Quito","$ 130.000
                        ","Quito, Pichincha ","153 m²","Terreno","Venta","TERRENO ESQUINERO CON CASA SECTOR SANTA ANITA SUR DE QUITO

Excelente terreno para inversión de negocios o para convertirle en el maravilloso hogar de su familia, cuenta con excelente ubicación, se encuentra a pocos pasos del C.C. Atahualpa, actualmente se encuentra edificada una casa de dos pisos que cuenta con las siguientes características:

Área de terreno 153m2
Área de construcción 159m2
Cos en PB 80%
Permite la construcción de 4 pisos por lo que el COS TOTAL es de 320%
6 dormitorios
1 estudio
1 baño completo
1 baño social
Hermoso jardín
Amplia sala comedor
Cocina con doble acceso
Parqueadero para dos vehículos (uno al lado del otro)
Bodega
Área de lavandería
Terraza comunal
Pisos de chanull
Tubería renovada

La propiedad cuenta con todos los documentos al día, todos los servicios, transporte público que pasa al frente de la casa, locales comerciales, farmacias, colegios, una ubicación inmejorable, ideal para garantizar su inversión,

Precio: $ 130.000 (negociables)
Información: CBR Ninoska Lorences 0 9 9 9 6 3 5 2----","PFX7+C26, Quito 170148, Ecuador"
